N,E
1109141906329,637657872577
369505518598,788279714914,37671773
1049767800147,919799148291,41384244
195365845961,54526953014,30487780
1033070293704,952210773811,36271453
164428219780,231777764636,57168336
369651641045,83674362192,30315265
1100231276236,603140228064,31464376
570110704791,291450058803,34252981
586923553244,979067999030,39381460
960296912648,629813609151,38217697
422379129989,245739938189,49014845
1041798953665,1045308713650,47965421
372151087477,430181425511,21520550
900973281785,750122190679,28694746
332375995962,573436864041,24901699
433484607600,144231606149,35809821
381393897625,939698378801,27206993
244015769815,210820762689,48321284
77393726865,739256016517,34776306
24068822285,438342091701,43738217
176848364938,624473085354,48233306
689907630689,858161393667,53491448
477716564564,989524947231,42643240
718921071813,435887145457,35934572
276253585266,720499999904,37201938
353115258051,480408718336,32253113
353054718906,361219347532,48683630
433507497816,142043042721,37116532
295654597026,184901678334,43179565
268026079894,1044177118784,39384635
397974514399,863897450968,48016556
660264198552,215875878186,41133655
930648345590,965848796540,41246832
397548629800,144523249906,42760640
321052010560,482797767340,37458754
334694823829,519844733571,35260898
403887427989,520736997283,39993708
434903060938,437228814075,34491457
1026398775084,1004607426701,35990860
254826463162,364040228815,42081255
32939996006,1031358216522,38974443
155473165933,666944421898,38555465
1063714481939,791967299479,40855268
400288036679,416353317314,29369071
836436980303,959828290674,40560996
1074922524522,1044650725427,36645112
370315674161,352967258981,47730158
350008111433,1052670180826,62692701
249135661594,92707222565,52336637
259866146216,17839937749,56455558
999575231063,218736607593,42279927
571147689813,230705184006,40182569
29662816725,274268367357,36685387
122052394079,559441995537,41850425
223359699479,905882323639,62983486
277036671354,1008747700171,43977056
635607172849,675407813916,55030275
723146535911,361602365545,52027509
975081195421,78362411624,50654101
779858278351,265760297055,42836311
710516763519,892870638597,44021657
1040241094675,807592024110,37802028
155801436558,405035409892,37580961
1014822085778,473052216628,47533139
916332329271,759079083594,54694447
122871315568,33798563697,63973226
88263625160,948990601058,22491234
572500841285,617950449042,28515730
171699291345,694323245628,30059634
277438690327,201915109471,39453361
816330923557,127796534146,31182334
801517185196,242544383596,37923722
822516531309,838018466122,35851484
474075257445,638609791392,31798641
1010424532459,394400961099,42562289
79601130536,489575859442,40610871
509485787348,654615129217,47786316
908308520611,653007622507,38417472
653082057415,539519513799,39968793
407884639421,12533367400,51752759
578131630925,371736837379,56311336
1070803015193,926197115263,35977921
82578156532,714617405462,45989646
753045293205,924320211047,47051221
704959807109,260067864688,40375999
1053943138891,448454526668,46682525
570815167448,866732677079,39725739
533235645013,571001054605,58132263
886261901254,791846716424,47910855
291352212207,544667096169,33882250
984092702822,1019481195492,39937118
150959005558,470444231341,40546882
584262205250,157893765800,32304386
691842844373,232598726178,44806181
274551708666,916606847953,31568818
350183864187,25497481102,42002661
528037234535,865529126182,41784945
647478469037,59472169872,35384195
978628929561,359024491899,35845078
1013827294322,943254726103,37778577
396921292662,169054699034,38946986
983421728759,110685960239,56125089
172876550279,9768800625,38056211
776259619701,348728422527,41506239
854624143651,507507750291,47655476
521505330796,621225440810,27716255
777113878866,327958754986,44643244
535911317745,189921267357,47447890
1032866122905,1027949687928,20280506
666320912885,890664718212,21822498
1002295452686,961401676691,29214258
280764047092,219317086677,41709599
134326216547,737484824748,20750857
570933317802,884846633807,32094084
494003137266,920720352908,83363279
198091585849,610016220943,52675866
883568619450,262450204930,248238396
978600398894,47611279601,45417386
479218076362,857187834146,48543071
70609543803,335025723442,52488277
231907496727,699546404697,36523259
515863586009,463089567990,37012599
421955723426,258899074027,38775627
646612464292,185138263178,31901455
823781820563,238542527533,39464888
573467523025,724200016899,33842805
529756357778,543853159038,33818201
426406227528,1092959802376,41826688
397008641149,213644647089,34519061
249008957921,591949433008,49535365
771880267331,585269183558,51797225
689564357959,363140334109,76230298
186303847198,674484067009,53685901
813753546051,663684558346,66078880
77109592228,1016155666079,38553752
168704580233,1083106707973,43876637
551310249570,550253330907,41328196
1067535862855,251808726742,38757684
962109533702,204586216369,44785133
235896545626,1033496236344,43424794
496422430815,917759432625,48508844
612881010426,753727372386,40495862
866903607571,392483326893,41873037
934153855195,67240604207,40885951
630929594384,710546734726,43236319
201888941418,1051292702257,65058242
593133004917,611861794810,43551537
696228624177,926690991909,43901092
288019035333,585716472407,43287072
88373024964,1021993157993,38803438
224948678483,589530127038,29164943
510100433605,122059217414,49377850
904656058065,203517717705,27289354
642020605749,644498822916,27572122
310027183256,610168198179,33694512
591127995814,163509676552,28284488
830598425279,464816059108,36952189
1082901640627,462244589814,36541737
667670050457,1093359478982,57697622
200929387324,681110098404,79119988
955580756866,23285180182,56002175
836745830571,779880658236,50202898
1083311412624,59683068171,47139726
453610490774,2829690547,56361173
261029032944,763721750610,22613252
671330539574,510728961817,31279064
26899391798,463597130470,23291301
1000520626631,1003510844358,28357807
198783724101,705180964632,27482122
183470798854,741349949217,36383896
57255983490,774357507618,27241133
810333516053,683828879520,33265272
201998184116,459197891934,44488342
408938123002,135170846670,35579466
494102411607,760768607247,40885122
544964461695,935095804625,29698996
308440697872,778011744639,37046221
799905070544,80379920580,25496817
1093650137746,113907888152,16094458
601125484672,133495547663,32561679
178003075365,409624573935,37039853
654954716542,970226593517,42679618
17739419530,496081740255,44838662
378030967906,281546968142,41248060
771659279907,707547694298,37898078
216190341467,164180879080,36838739
415150552286,161553821068,45597545
337821073141,174470784978,26327731
13023937067,448756590303,25824628
902961636455,749000529458,37670783
142848746478,465271088824,27052505
159898300326,1025596227187,24549176
371392030015,65792021560,22761898
534006919340,816855021818,32419269
475226007381,171257109021,23427768
48862312304,881518345881,31430807
991715418870,384765300880,40298533
662349029919,254836179365,27301489
467835337457,130084134974,29033092
1080357984198,534770323983,28562046
1102354812469,393749125863,29665940
374460618989,11094620114,23065141
679208167531,1015363770168,26974711
659944319338,751384500677,25806778
408331192965,27116238851,32934272
756638683696,592900100176,36606922
507923710399,855276293336,24983312
743688540826,633908700093,29355182
899050947601,701028091249,27153978
734286840231,1032521597510,23479005
622950773965,124299214752,25494958
902747176006,631703175399,21660389
811310645760,480701376348,32743041
650565777852,634604598502,30890124
38248768340,947835597060,29007761
1087100557327,929592578916,27204231
768097607161,237117046336,56890399
185263942486,695531459954,53007312
147771624331,723395421162,55136213
1030332299851,864417152947,43786744
52562483019,772708458340,39003663
1090515921955,514687633716,22671070
75007124106,372097211771,39066712
912146386981,15082339469,31753925
509327374549,764629745122,28952314
81839973593,63918129537,29781648
246652280365,876078750877,41150898
858167185632,232103757839,48596497
1081497449300,547614799686,55977108
309713452631,978183838625,23746294
450680706304,799479241819,34066626
333124583397,113620214364,29846326
692404828056,93857387566,25042709
80222519640,112428112533,31314606
1023221781648,409160181890,35962761
834335447907,710812503346,25323319
1071876416989,868193420535,29588725
300542078134,792632326949,24954769
249479256934,362517198640,36394509
898483516460,141027728412,39173599
936089988356,351643889149,32241768
644579064902,823354254883,35176754
595817120616,970692704084,23413630
934759250967,746332263230,26631506
868141385975,673261191135,28709946
440232246168,1076635544710,41086643
897761202179,623720492262,24951320
53068759003,313998207728,37814151
943280039810,592030908096,34207585
842958635073,269991896914,37894384
988719900380,397668102106,37798360
426930355023,23384102343,31193588
12149520246,540165721383,24969740
652678856331,259069744915,41895548
531249479528,842530406409,44684948
668186890313,932668797786,27646715
253101313907,32977795152,43378241
919673261959,259753204554,100570371
396501980938,772242427669,33734853
828496710802,685748813274,28370577
1042230908854,457631787020,39947610
331464627135,677965932430,43370586
408189249780,918306376831,30306910
656397965706,99019004124,39413057
160885381434,118061347719,43501984
607635153381,72431879022,38398133
142504553726,281769225800,52195040
1032610151736,964810622033,49861651
536351588869,854102410094,49993350
695975638865,945122927416,34424376
397401431549,320790319372,72352480
665495438864,274088307556,55417430
633211390019,539607781823,95953702
333422956014,525433051812,50314557
778676714674,906071106790,35615089
385267247785,879003909855,49719904
953960273839,478790337413,44709240
68268661098,148218759112,30573543
482648786690,389607553591,73862780
69275270549,244109826199,63621383
557661706977,755669749813,96456043
758332125885,886410392250,64255760
335956227413,606748507153,51018648
651072214358,1014563896790,182844104
151697770244,533648611845,49672046
823294329507,960489193842,34547570
751052887234,363794888620,30795057
389234575704,889215258760,41505632
518818191935,835230048134,35753373
758162615753,519835504458,35096421
954580506138,128314701227,41621538
341444041144,592910304188,37283469
19224318661,226863288745,60936292
1090549023419,368565830278,34935782
771957693140,128974027659,50026494
952140483304,638120747696,32927405
768682646540,34564202108,36023597
1097009136489,273451173305,40951952
86388129085,920925480383,34164930
435754861463,398757079717,39949992
1037852479863,461443844080,31007318
280663350052,168431226954,43020664
831460993931,984424273472,47270876
818531780133,658162869636,34803063
667709833872,22298403038,40081956
645310725553,219350565352,40125371
404640488589,409802349915,37563088
103701801553,470927887881,43668934
505922191615,646365817242,34710193
928698574408,97063010384,32667735
476758312309,949754650660,42817750
60035238693,554454877093,32548816
1098639335701,277280690957,37850814
602998481453,353593497308,37921701
265862188093,128108062231,39584297
354253679494,223383564483,40239900
404542042789,331337735495,34993648
524333410801,443448990447,30909782
285721687075,558244894311,33318020
400999492957,809952063380,40154731
1057483556487,664072348880,30296040
754164265547,187119610638,40985946
1079026729504,520052303909,35570853
312975607821,604163810971,42367213
932634577719,425913673819,40563991
548475842469,981589907035,43833151
780933101662,408502644626,35753180
83944471393,1031935579328,42806591
1016892585685,107362158300,23364327
115020179674,381877333512,37961672
651602582668,157503938768,27495369
876815011747,46901476101,27387048
1056182526104,1078352046043,28326758
926492129699,882240424078,42751382
214247965461,819558479892,50953749
937612924581,118138118371,45356652
767544203008,971690789401,93776850
729042910203,588415645371,52244238
1044776648342,568834817784,45583916
963852239499,724528213080,23227330
980116181145,549432393586,20799509
79170818983,313732759333,19524761
432528887959,653349949302,19946813
771667568423,189522326226,14816554
1052794524403,131177312584,19794788
917599319803,457258213247,18145549
849650468996,85664449365,17846559
496959434882,160427261708,18170444
413299011345,1090365934963,15374219
638993170668,578257802642,54039399
584765168246,198351941314,70623827
659946618841,208232336542,64166603
99471995106,815334720593,31555114
661140752784,852324608549,36715777
1036087205502,606439059631,41949306
355322797096,744222281844,35427686
404442375138,204704143226,45206252
750408769089,670446609766,28130822
970206182307,1007143701472,45999377
736539899411,405508704446,39495499
581963883779,357849988334,42828387
414948712310,10178379104,40429670
524891849936,8213693072,33346974
197291673468,520868853583,37161233
974960414755,176581119104,148539138
201705845466,395610613396,35289725
404673483502,298449359783,40611996
977370429427,184162288120,42147542
756590999064,78813407012,33589193
816069437007,417974238647,35228268
141881239098,121660764545,35458547
358774430839,594017868449,17526629
571783939927,427855229980,16156235
1088360466424,1021259041920,37061281
397151046969,534275684154,22739069
51566759016,835379405689,31578802
179572171654,378578331384,30155845
7746593468,853501083338,37382330
181867980128,320021154241,43065431
187612836252,671026054971,34488497
402007692493,198942570988,24882141
884878362283,795415199186,27725307
892589208196,359370542913,22309056
881915399214,862295378386,28520740
405005694667,396331465086,32302706
84684993058,500792434762,32764483
592893025400,134083677852,31672448
447970768019,864473945736,25487638
767740606315,833116703328,25158265
486766700724,108338800511,25977349
827547007569,1094241187659,60128052
309403826605,145599314167,122469458
193050182930,419883788613,63935620
1097011076489,421711481902,46457740
996079290519,547980796802,44869939
400287706925,839032595382,46839543
1018369038507,400273732605,42418440
1030859833981,17923735510,39932411
37935384385,741902957647,40610253
734671805367,726545682920,41020766
593938445737,796200997267,36410324
378223164589,333614978067,35225462
586792498068,115994965859,47554301
1063422922568,136772692677,37445835
356003634996,463897449543,39570518
429898225719,505158105033,46450517
84689274592,1090408476165,43290209
25404245204,732805097244,42420834
537031442507,611621909205,42017680
247780567864,890064440390,49854751
344280431173,641876214481,35920670
554255924545,876639147885,31434454
878027892900,468792406805,43383680
478254142787,477371699350,31445532
737406582822,747914818252,35731083
322776659295,340075785395,75163306
51453642579,656455636473,39231381
154835386400,2557319981,32768972
159384017159,634801745100,31430081
369136853084,642188523265,28402344
677314005157,709312851118,36300766
490313961268,557494740324,44059416
134743691992,1024939107010,29539669
845725239911,954078257134,42689453
535561250457,509992659553,45431520
287450671697,163031765339,32551745
1019206648072,3936116444,51964983
924219517780,97498276239,49052780
197614841495,438957014689,64942604
671810504725,786211312568,52660912
22283104039,790607149568,35823741
1037986883742,970417143464,48661832
547955238155,240075777540,46012769
377439057732,474836241310,117458841
390271577689,2613639003,63709519
1099031730618,209728982923,75693482
963518877343,229091161511,87094112
614316990933,588413513352,52607234
1081816971069,407217025369,64060687
652196169225,937907203550,42007239
402881174033,953371073390,73230422
860176620261,891119119277,38274129
268655948002,1106604407536,40372381
803505441815,310559900571,46308416
568064802450,460674842166,32925916
298375330085,556853772590,38911167
78961397911,662097720777,20013378
715501634739,842998502804,29476642
1041876028615,791751786562,35409637
966681281610,154824564549,36565801
875514625769,497256949335,34374800
909003795577,389998110061,26144596
858602778040,730443898951,37308962
492001482598,589105349419,34151305
907705285465,238505625079,46955235
709648247887,283566767497,28569945
481281903783,815637508067,34031447
470583331145,702345591156,44803212
562296265453,541379899384,33168638
54955587033,767544047096,37315846
863417194613,1067629659748,53534348
226619539940,581703021331,40640931
860745385303,424692468874,72780513
93345427105,655142895043,30732086
101801438570,544142015353,36457565
434226512198,731034765390,32496726
233699234573,933382397124,37816280
473904115095,235774231875,38961728
1019157709268,436019830635,47827485
1102004081256,246409436118,38051171
746765846974,719832346918,44999074
82644970780,1099081385650,33231607
1055212405311,825909435851,35846920
23911240922,392181262957,43387678
726783443839,52439799220,40048247
693850745201,315616872867,41293026
230489475177,632509842722,49482374
959299406441,26671563278,49916299
769518300586,325963905902,47643519
84113450123,975089198471,38346415
461522629443,434265146603,38663754
1063738164371,679012114988,36152116
178777037378,964479172372,33797520
21594949898,903618231169,56246538
890825449571,54895062549,31375220
883270343626,77603096469,28551378
859230607049,342886521670,17675900
195830003042,367249771259,34681774
305529046161,997345647284,19812038
433539023535,647091259463,19514382
440087988290,445657204618,19149141
179765017062,874545193913,13705140
476781784502,885506870839,18112453
779319955450,676215391446,21424823
565621297312,709264763001,25021902
584229924878,1070507691810,38292613
385705319284,951249891615,41773115
941787356827,752289893873,31252230
518856690382,989425242347,32748022
552485478784,782574262865,30924476
616491245919,506173626735,41286568
526151525140,1087967638993,27127848
283095025221,809111004393,28364365
627175728655,504851179503,30237828
744202662920,713925959860,37523395
965296675791,1093705109274,31675085
604289167532,953137780246,42667759
880749711421,341172984308,35951374
647679518525,1090799362809,29617947
1019208224906,373365234231,35623108
756854267195,942017718867,26973837
32423941332,50489150577,38289626
511403321416,105295367633,45061738
555307466499,847350158185,46327548
902391437923,1082929205138,42358203
881302937103,1065455422278,42809256
352800466826,473807808922,35352859
87071172500,994651847980,31336859
56759061869,764284301781,41495391
877746173143,14589188356,36173778
222232564937,106468263803,32800783
258480492562,786571858715,35013847
809860368981,109618367066,47927875
191347300266,969323705934,39831042
53370060938,1088688823573,25800637
925069320292,1043310755436,40007405
287035637006,1004778599653,31188920
682240397657,159676650909,42236079
110876064138,73081071998,58712985
154365767521,325512838533,44658932
463675522665,607552786236,31219407
1059209282099,792273104457,50017420
535451449533,663532807053,39217024
465282476744,1020772537478,66911771
385250288521,888137199281,100077777
192771351334,929900078122,42296073
809665442636,307491653749,49845119
446731871595,739709256569,33185820
908599263544,241102883876,52926618
350698252769,701107802471,37925214
265466987494,21389665863,36245561
9062839523,1000146840265,42277227
289277558416,534245761953,35104941
292797092742,356100405447,40350405
468251595016,369908811183,50272836
872268156407,959329768409,39822858
47289780719,489416407643,50011131
399304813061,29091286584,37321049
190109715303,448857788802,35529866
94747257120,430826341196,40668942
374031096779,221783035672,36932699
126258014866,683306277331,34731224
356831614798,888585729684,43843953
661327781035,610287601021,50272079
486170087266,100637205226,40021690
1066827589682,616796971124,45656007
275790056662,585796107196,218221093
362759998903,203657769080,84394754
186226597749,221727077707,79664773
825711662200,392919599935,32083285
275996664449,486524346696,41082603
171602892859,496900493785,39920246
632238124929,730425609115,30674142
734848769116,641960742152,32083608
523821336393,413017695689,39251703
30379823871,135498757813,38240161
278006156111,345357802758,37672336
143188929410,563722319940,38703045
1092333485510,1086267719118,31051027
193829790262,608076105577,44461003
13610860608,561538342386,30880350
1042841174450,156187535883,39512333
479321517863,983816024462,35745936
236341617481,230479362998,42281109
1095275932681,371055670827,38878022
232203294841,857794578722,50603385
526925876591,570492028457,90538274
150793523001,1050274775186,32158777
164766932999,132469800285,36950765
1004324241417,224270510754,32166432
673887185012,774427624712,33919978
392323416703,675312347601,36692052
694577758413,84507789577,35928050
520361531715,671559552746,38782157
622178014989,912106423439,39880267
710441700532,558711781802,33631741
340253778692,366676427101,46747637
448654410235,196664094126,33152631
669418534512,1046824526347,37866837
179661761816,1080358746313,41848931
570937131395,998405076840,51027563
1108760338925,760751250814,32795226
351157842261,638216087212,39941983
167501096776,1089237508231,41819077
207323722268,537133407785,44164012
74683473962,819810368355,44355851
139636435443,784031133032,40049065
645459418723,478791743147,40558896
784250212170,668434301851,44709928
371048372883,832817207091,39624550
269488862541,144470265419,46548569
979589846358,206195200663,39902030
467294304290,971145475777,36270067
880247902832,614947754728,43852757
545474003727,269638961314,31873809
513518020228,497558520620,43615622
36272858511,537918872884,39628008
207549732817,334346477316,35358772
168038739829,452370927881,52855860
285480536356,252628842814,44020118
15080182503,114329730640,28507835
1105163965312,133768362631,35455828
915732574186,532216788282,27790495
562690031285,88568238459,27094712
331429531202,1046193308920,32944243
3100962711,594665935223,42427154
79590396076,1036508130251,35374547
824377843055,151958375762,30114183
54071682904,144417748258,44538556
257729003670,684018688821,40236326
847689204162,565511338534,43184023
738845341210,86820983631,31249510
713696565184,856425228498,45969202
1033627689568,214474205166,46200336
974532832120,559037609950,32723503
700903881489,846207537324,56906098
1091964741504,168074629183,126266233
518213738075,730677420020,148623776
635766579500,303193745266,92556851
90223068955,944914095926,63131983
635497744760,1093183016315,25795976
119730258771,129801010390,54333486
957426230032,815346573571,47795357
893855272880,214953102567,62329952
881729866600,452116338189,89494811
78495220439,520596741099,35985833
457384594051,53447912757,40197398
97666732223,92920404932,42163979
14503786650,623975516232,34851211
399106341749,210612137097,39221187
899951901491,610626248365,34281255
606138523860,687742341493,43519398
214185407200,196892551253,35849103
407705929934,199564099345,34742913
159074126030,1068848863573,35597508
1022698998621,257345381242,37279167
383136785127,866270461910,41887578
942172783565,875981705803,33307950
356401173004,894152125269,36726052
398946180318,964782031141,43160797
330226157518,1077321977803,78173659
405885632285,574623364679,42594054
407792030887,639233317718,80383955
350900745962,17292377155,50746639
509753685952,675154191208,40103768
772851874204,188554332722,37201349
1026998939721,887485462225,132046346
223366857144,887572476386,42982732
317306818291,733103765524,86994772
25766723746,337124765967,40723359
9252487141,344102798126,43860180
51300124658,651548715315,44363245
621316692662,184898094293,47069900
375930224002,287686339254,52801533
481479506792,354187101860,66059847
1002210659754,438153921794,56095122
836959167286,337598932456,52727308
1023509334845,1045687221274,61785844
664380043503,930807862395,46120736
726639646951,117493289468,43640938
751458731689,953819136590,33635407
284111737008,468882700855,23616890
775393958034,269867367557,18972404
773575652174,803777565799,24566154
793883475458,370152853254,28378273
337453683186,1043758263634,47890706
466541770463,752172713093,35298696
1061740898609,1049671217292,34108995
1073412576083,727260384058,35829713
92843762657,76352404118,40158394
832434951736,125808180782,32181388
944407353288,385646375436,21467185
999612145426,554761564775,33582966
465390303796,615953492422,21438534
184344346834,1028888256172,26006086
743775385194,379286090523,34561778
817237993833,3282673146,47629066
535358841553,967864272968,44562860
130496405388,423455800881,62340821
257275740289,242987070844,63306429
174694413132,648837924475,72225027
695342127308,64489007472,50033388
1014673905685,403661375221,65837499
291134363361,274828812917,34627421
576602084962,790899287054,38737300
1034288982872,665840109516,37338089
5652100109,938090369290,37919057
669425603940,525119818253,39614066
332635033741,267243316888,33745195
1073053884520,122820175729,50331967
465233431042,872082605160,39629145
735029646038,529676396883,40702563
28717040804,44044903552,32966874
788612828777,862880792173,54327352
1051261752339,39993497816,43683996
313383448458,851066199125,31192641
1009375678225,307365917691,80229728
498449867338,822836391996,55563818
435306461791,270123418237,33533108
168849977117,539569408420,107412881
731752248350,110834020887,49823448
181751277618,346649610503,35361365
871403722234,1064562045297,46305280
71506437468,926157293188,48598390
231940667340,583447547039,50099346
295455012780,934290320779,50581871
417047226347,612852538526,38681350
427223585685,282693091071,33311916
591981534107,765875538908,71456467
1109140551956,130286950939,36504513
147421271710,216335625726,95204635
566789752546,928129983930,79105320
447937613256,133405317755,41546437
985684295195,1002009192935,34334324
377124315586,131081037278,38231164
1012017544081,785054695318,39968723
239883492449,645152663269,38853829
1094061512623,278888200363,39248442
64710441765,539397653229,33923859
242952259700,698461573858,40670154
68667215954,301787972097,30948576
623065599124,195368059904,43984792
322496247546,547988391421,26374654
171999935857,1027271723805,40540492
314644386727,890627384415,41049857
740136524447,961740991827,41566463
972229504311,727259101209,55641028
577150618215,971758308395,69332544
797170744633,337592821846,87564916
480753006767,421429204784,48980427
990733133229,114421866890,40235947
409211763097,780487100560,47436102
771052644248,1047267566733,40912030
195865032642,89240253746,35098547
821038110284,964456815460,46691436
159419528467,802147448807,36657961
110759302321,908298651915,49292573
251114170161,408960841983,66826451
31921672095,897105571020,48912713
1036505389570,614676431800,40138188
1049139619184,857114732511,27004330
837982927209,634639194968,84282097
352235497394,64226196272,77072870
699141668179,316359738422,40760832
910515403810,202648643325,45725101
473654618197,947550551319,76384378
881914493795,582575369188,67917588
147971547055,719085202324,34196822
863758910436,286723782355,31897184
44478273327,472162588752,47044217
63477615585,405699935628,55111025
844617764628,210794554330,39658374
61806043477,1079227421947,42310514
632020335212,697504796866,41200690
591894237911,779234633070,38753253
194836470251,472301208436,39717369
826886680024,85514284390,43892077
683965808465,79887872204,41990282
518445188229,95869556062,33956278
853679445664,529142849658,45276731
202718045721,13755146465,40652092
542250305735,581378565944,47358159
213929953102,168413312548,33353253
512633905336,720403427933,39703118
466935930868,1092151135405,38421135
834303240279,518851194192,36471169
333591351567,46572130384,54734089
352603222901,87455461435,34076387
32537128018,261410250842,45372185
1097614565793,880561990315,55336663
716304789583,153730342454,120597630
108163975090,977771554296,79511191
379836082018,560337833315,37017898
844034686741,1063886607094,30978671
766936046747,423883928234,35360254
1000806567035,505825529980,39702759
42217483824,1006085399807,32024817
82528753371,445736814658,42561145
679925709957,352615183667,31323616
1037815477461,97911876102,33267754
205499967550,946206006352,36448498
718996413344,832315131240,45686769
1095484027282,419780718852,38386679
385690087942,1043697218123,28971651
519270237835,681056829329,40621238
732225056396,1073377530553,40298613
981516238562,101397393106,35085476
941733621304,416868079176,40184024
492271489608,44972871109,35632137
458998684971,851455611176,31181128
106894637785,272432103422,30147223
219188011663,572265638295,39540637
6464149253,633503119290,38505250
330023155425,611725184699,37451240
16700047589,267116559252,36840201
468105859140,1007726634944,35139881
680013867100,579325371591,30560852
892310491502,981983064887,39668152
906828267945,609076874629,34365670
700172484719,199608237337,37062411
353324875928,178264137910,32753705
1045596885614,172448633764,34628122
318683298018,251552998267,40370931
303775365126,854136623870,39574110
531567443737,1036868969474,26417749
623295196725,822864567657,67114368
170352023722,968258453672,54844732
240593071489,99866190834,89559921
232405675718,481306242886,35992364
705030498300,388447587357,35816941
352532228772,799168073215,66301089
44356283303,208638897016,70463737
303397455821,133220556144,95528055
726534521875,571145523688,58516594
691145238048,518086771411,45164689
121850762969,717676932984,35527104
621597731742,881404974061,69424756
161591580114,1064919440316,57475492
848410303111,297586524032,54102349
927251316077,639107787041,29266132
214216793926,639202972161,96024038
181971775895,261935075686,41578651
308932344639,979799802807,63351949
247655053992,1049436012660,41885175
1094858073443,107226078300,63913080
1075503479783,1089488528664,93291752
117313225506,654213566081,33571551
968367210857,167076658450,35149910
299815738289,624332373941,33833361
1028427463236,71234668355,37703814
685375489328,509446882946,32639387
810883591252,718084943493,32307729
817134493204,761043305470,38747585
57256283256,95348153061,43859548
598198174478,44199988660,32633650
927008709700,1104778186912,36323686
4920265032,197570427644,40628634
104602700134,898920866899,30619598
223212741678,1100716356461,38960287
60283592626,310790144519,38273278
517734490620,58589734003,34993675
1028849474018,422660235654,66236845
298010866819,234789170981,57835370
607936002206,598770897362,27557660
1092514862228,52218806835,58897690
185504013548,332959073425,58733570
465140316720,850019274881,41514307
599129634385,851349921459,116668588
1012209561458,387116577762,41775514
864831180883,1043553799723,34775002
823321215764,72879793213,36324121
612321626437,800419905595,33291597
1060748481827,475207569188,36806134
836201565274,472947363639,39303855
351032332128,231707792611,32068070
961913946571,811359163508,34878045
251409411356,199794780071,30250908
618660318141,245625740326,37925366
440672350543,1051548512206,66611997
154585789038,708331771914,41223692
430410644783,771492247959,57515871
192542478637,46185520330,88989002
1015605650728,47555120147,53760533
697607955131,924073286521,39525979
875985236886,876743495836,50634652
945787261606,29079273449,37325223
408396420971,379094702340,81298553
234685733574,126979791265,34888259
1009624608748,35680916200,61577584
554508643320,841402553272,75483670
710253701254,973124731855,38889738
270211800402,701832753339,32095600
663416614924,657574852310,60055681
359571036499,124672647721,79908442
384591778999,299111369462,31669845
821172030844,289528871436,63913479
1057489065924,118860696545,56344286
968677889623,321268166302,40175315
152714698576,541383738471,45858110
737038005007,23130318811,30988736
608239326204,863989658136,30765236
791046483411,391561606526,36824451
801946441307,992188082418,69269671
714253680369,500022442134,39618979
1022039926298,428040709553,32011504
168952115408,159096934634,41224417
568397738060,601349389895,24897195
859691974077,881987428265,60060707
584917200511,450265506486,63076934
1008203660523,448517121599,41193532
529000510839,1015994442293,41896158
598486377959,1071639404400,37826812
696917106680,241023050465,28663388
71798181556,284896781868,33924502
395275229942,1024311380520,34645477
1095514004138,746155964388,30222710
771923323889,352552535611,26031314
588183184713,508865983668,29296478
585977803257,44860224610,39262890
247382283237,1099104625061,30013469
824502817944,273089618813,37035134
1062684952935,874286330043,38550300
803605997943,710104599661,80274860
663190156648,791098910954,42341283
541727346294,100448188087,55635011
520700138774,160890286983,64148618
176090453610,1043930973609,40747650
528535679478,821144604996,40668365
195416957727,1073370777167,42374811
1072730551900,206773554818,41548089
141766206382,420681612376,38493954
1067107435703,698159569231,35760151
850462532064,430069404409,33647804
807001576649,1063855248210,38085768
191354577978,753667335823,25779653
981832818707,415256544898,32671761
536171731936,235284013326,32878347
485235705586,259505985224,54611021
55281834252,907314771127,43847863
366929417908,220186289757,43439600
656468892509,567392970032,43348384
43954397875,654484588198,31561372
549433164970,1063170225059,35177215
770107665360,1099934914094,40142065
100657431240,339598676992,33472661
307524172575,1081050847235,28377126
176180806351,1055592117631,42871853
785968243388,455036796917,40086532
840802455589,575452269385,37711216
212313884497,82324381380,34901271
333783746259,504324920220,35459855
1042882248169,91005735865,37072664
989836137400,347830724583,40848662
551705964578,768646162887,79575716
606154740401,993508169910,41476580
577211299099,78514369362,51580797
278026800827,526988904434,50450162
925280432345,175315097185,195911955
955601973870,349753895932,35980561
326073847592,1028297512875,28289913
856157431063,764452297954,35869379
749537120572,828526528439,76615165
691144997882,654571386865,106375178
75967813873,836142244386,125657472
697488109280,1062850723036,69313872
934462863564,404158430816,93108786
1027942751893,531379070242,31193322
571113208925,403308062907,58937909
162047184895,270387051348,39975333
855030707126,890480674674,79708603
123663140188,46101633909,125420263
544521514988,581979355176,84519151
150511919701,251031770644,265621484
863701362361,322631996353,62939283
119689358078,264494903858,82892797
280619765808,629001474528,47053687
183861952063,586633163108,140757858
716144072751,946440953821,42520886
391940002448,517542694746,29977794
759661456530,1069160498156,33888090
671465538687,716416101603,36090391
395800351685,95716630547,130010109
679064458104,718569736584,252793886
649660050646,1094585628455,174146649
566092961830,435736104092,82154922
892213740796,173802697018,135741046
496601423255,110432966065,95050445
332699284869,284643058506,35523241
192058206491,276947807567,33923490
86848987176,428649864727,26544745
341140720136,160460843881,39405637
366433729801,795553681724,32903356
518573417765,306300514771,33610620
783328774421,630422670251,47058009
