N,E
1109141906329,72498941
418828590643,547296369741,85116818
608477216792,311408288820,65190480
1084111955044,173585129561,69766900
206699714813,159885683988,77906757
682442751539,87596308330,51478784
864440396737,89983450178,66512117
1009502513166,1013367796864,71222879
571993738742,722921838081,97760197
788160301849,744806329233,163689644
577058339749,194759202490,146431535
461612289510,968591162405,60994092
1031113314953,1090123007957,64883919
538023623402,611075329487,100469118
1032143854291,311502917597,75328453
933384762392,111947141135,327708107
98844467910,401616170174,69081112
636674047507,150884537641,56151834
839854453943,140059170055,56797277
638226548812,772111986396,63927536
865398243523,169098568574,64619157
46771126712,482184369365,67756198
1102126507122,824078541113,62556617
509347857147,792633633013,66363532
471127919583,509326796756,53078651
839864768520,724484304035,48928232
420489446475,817969947127,45691458
444233736337,474908305070,48184973
7081357708,1097568050202,73673773
413172097757,1033427317763,51464484
515281721077,864860674021,46882335
976960601082,1027224554242,76490243
1073731541427,169559525953,66791864
11582522871,1032999837291,64816605
422119583284,957119435145,54394260
681101608880,734525425631,153879739
579783088222,353759695914,101356291
407886133369,694595662931,84354087
292412209475,214084483018,79806226
140849985521,232800381816,99835324
948229680645,752628301835,249451571
703863416121,526187424872,72518578
36211790060,939058882010,60319195
974815328322,274542197024,80059588
1103670822426,1045595470129,111464264
2002936051,464897124507,50749801
991776660847,602888025583,211610301
261389369698,597515393653,142998238
256553770741,771562573171,114833867
45022891883,534952332246,80055837
410632601460,911896838682,57703935
652920919546,287743720108,78723530
593770572367,101749546340,58532707
674762793943,791756572760,130064753
1004594263615,111035194109,157271994
262268176587,1005137617915,94987497
913638222771,87119839811,100006569
213856900369,266626098357,73022762
554411942746,25181567674,74599436
198680556460,616492974463,68301435
988341883944,781612795915,37766943
873131690899,640581531822,26100179
826200642506,1036128996170,41044511
197260532341,705353820982,40933220
37763421309,193365979404,48969150
945576160947,342386586670,33768174
442405214556,888165883573,53043757
675276057621,488158674097,60235162
957117484227,843918830854,49476157
275807679636,441118279450,69103039
39415178838,403072292935,72286830
764153092712,352441577487,70384829
109497056544,31527605466,49616795
168055752054,728868739664,54987143
397953513068,476316056837,51296322
1038462808645,959766209262,26195331
921643147600,202511696229,47915649
1041090198465,640509208645,41718172
148469413008,807916710469,46256202
663012931813,318984289897,58577170
475626144321,432156955213,48124000
773440983694,155924230929,56182070
285364811191,721962159854,34013392
726079969875,202825616041,46831837
659600315429,304459756109,49182181
420713755487,595025001851,84909321
931612595494,503364206259,69238189
1056906535448,958263219789,53048668
759965312966,305336338531,69810235
760138412789,527273458010,67093027
265156095941,265426099871,62116580
931059996459,1069633803501,65139356
394429010289,164426288724,44058774
206987578585,504619894976,40180650
168279314429,676761177184,60403829
565216214846,255214750127,60565832
509610300370,406786413927,64808178
506236117676,379932959969,60216992
553022587132,628129281495,73913475
776963278672,796179130847,66757236
627060920753,300560865203,55273527
927187381064,882712933236,84360605
585397121990,889467918050,84872975
1044557012683,446886815396,72263561
966528641381,1012174267515,78582089
553441605103,533999001916,56217107
457501123357,708333527332,69521429
394405276319,1016451183051,35456953
106938440464,514255292837,59547222
951008097267,774995060386,73097081
237344653182,954451311555,67640286
743297926482,16516682918,75342407
960699688565,1033858949985,71651238
832538640804,383542431074,61052431
61438497915,418981338963,71456048
349216436940,424354243630,44412074
983401506657,815572003171,77721018
1038823457560,1017312950687,74000777
451938857235,409582305456,74414899
313906960334,177561606700,70585391
1022089366490,789448673349,68032642
46095849957,22240261426,48669727
1049616285408,988324063446,59745906
659481566444,577434820936,56118440
896297168005,54557998265,59991517
473693666306,165755049976,63146134
227958438854,962622071182,50808835
880725990171,1069943479016,68124113
590358517474,330456101535,83522089
702183227276,670185194458,38467626
135849004304,468526033437,76448119
631894603179,838465022295,128239799
992146052013,869398039835,67952829
447306443762,85840607786,71085507
274092962021,1001999330564,57028903
30385515070,398385568929,64909748
775162218387,1038718242987,47035262
1047781227154,1065167333460,78885856
961741105996,607211116961,64962246
1104906521710,936961615654,72053126
63996167844,1027326678427,65377581
1043998066282,373235224227,81752078
485733995152,694673902128,75763860
374344287896,456518235702,64396270
153821546288,494507593114,59139855
797716701685,743736375535,134893847
939767374705,788082747645,74089872
14366234584,907517892865,57303573
23109563948,1010207240409,74064899
840768938633,3759263836,64396386
633412415333,1019977305168,45679425
997773955302,843558344869,159068210
955341116481,988771982691,146547649
275422170771,666838777361,177095176
618820420330,795630820786,134025546
337190479704,117210149628,91869173
1041034967351,915889772212,47131434
319723610249,867072627685,57570041
62527998506,1008023903946,64012490
920699495047,593508478032,43446049
792915967327,422132826596,52383520
866996450463,352418075547,63496857
192859649183,6048147099,53963833
394839174594,842887813536,50482526
579620367214,614796206385,75792144
979929910466,493285032546,71819603
449715730396,762149037979,133651133
919422485111,825101412956,93963783
24349774386,282975067439,82854667
163369558025,950874226772,61659368
42525138248,1109137977267,44845505
66665091088,295323875977,65391668
483823603461,292005127697,57420592
937335368587,265467363960,67073448
1017015008423,99414814268,68284347
900866872120,846999531085,48476504
730068985129,171926715345,67445604
759500472874,577092214008,96327568
360604893530,387970204643,94685485
780626789155,1023406377723,42723138
748631857311,209660037040,24745408
416951153383,927763184274,33787802
527178582937,111771231460,38250916
567813922810,596535685312,45198957
651888687115,17833990270,49650163
1020757023055,302924637982,76666176
308223040756,170125974957,76075628
1003449697976,463117144178,43049190
952078719081,545966386834,48718054
372878476264,59068307391,70002948
529740613518,457062399237,111495470
253431887268,66872708929,57354063
8088999039,746034631506,59236939
563372666505,122845756766,40357063
973386218386,180672867979,62156574
173325113163,6109059340,52638942
685275530820,247423508303,63300359
559288210787,709899426102,74698448
979398260509,304439954511,60187758
655567072906,333975872477,66868330
559535775486,440230742088,58560329
189749660049,321517394760,82836438
154302224902,159097332428,85778781
1072274163634,314338041322,111530659
194897057774,795985218358,102855168
668250817574,734122534649,94231816
331889238535,173491841155,79661860
235725814515,77807176885,70787956
640903938094,409778004865,67032924
325426917248,146711804472,61623389
608151507565,797452931435,64137590
513036018442,769267036864,99778807
23530565351,614730466146,73233722
473082414322,44286542864,83243480
915069436566,239530998973,97697834
841233421392,707795947084,99093471
620489481663,70680362067,78783084
466032540807,326175042997,60851180
503045659668,639444380393,57296632
723831593719,242995528310,63428131
441858139523,107904321713,102029432
103440234127,535371055091,145077293
965326935956,28446674330,98452117
944544564104,428304551472,43414569
377096147562,735791642285,55927516
41800910410,280528221924,48415610
748891567011,1063097705884,80184791
724869007433,502183695003,60139240
844998255988,872954936994,83121619
985629761649,737783702932,42962924
917198795097,1086584361605,37131022
346327969138,979895991286,36032560
293288472013,728204997440,38119462
685040990265,1108391512712,39162013
783322152458,864758262580,55271250
748474706923,144647116387,44558514
206963310458,249469070511,58737029
381738515077,883913611444,70576466
446699404578,78890553751,77398029
232093314155,36074796157,83397035
257197712851,4760685783,77607851
444015788370,657113951227,45161320
507389311753,414942704156,52804931
957667696621,151737872638,50122260
584906073484,194647343225,45394712
520804279792,90735665143,52608440
935463279325,741673852579,44079299
595226801262,463769548194,66076206
978649835042,291333661075,33258341
160752394008,477830196375,47859534
451669566345,481601328714,69451365
870740037072,171330651030,54576598
655120369589,461110262076,67545788
516878866003,448452415894,111670117
303194670727,446228743165,135923862
561583247040,1060537854480,101317788
276863823859,81244019004,93719754
285690514613,247333440693,100196061
362336032929,241766950108,29992332
696892140630,948646805233,31079803
239355708337,1059440729683,61363655
456632062632,898787929011,185681518
214954860799,730730359986,147911257
663200190187,453799974940,159857166
73525730116,270955897819,115176985
1042680353783,452318376084,189256336
1092872022837,646505314915,73696972
152120123952,120513403145,74296562
789331791404,171423932868,59379688
816388242300,1047254992861,69936149
270684994952,354139795268,81921050
784403512549,620869540642,70522519
523199900814,399744633431,69027314
525464275198,859839002370,66677912
583444951463,229210339299,62039854
520686575172,113084623456,49578716
968289026749,863388337215,45573283
405827973730,370909577686,55827977
200262230623,1082531863878,51278822
70311543200,261456907674,94633514
802499264670,403294344060,63406367
727398058136,728188100496,48734852
187146670185,171373268915,50843512
878924366178,402665032451,35458585
123394748863,1057013143447,41963033
610262706056,872641925509,49206089
137970468690,298929830783,68237429
164132676313,813659547321,49452750
303099003178,124028233263,41589002
399795049454,669479062514,34746082
1375102354,842819248977,50785805
600271776626,351941120717,44548870
406414539838,838836420286,57476424
1088980922766,412691067553,50140441
520066980402,988054701447,53719212
843204973053,1096383302535,53194237
436929700484,655637005248,48163789
619557682656,545815898474,47804527
756773098024,592571934719,53065837
979838824517,934134118987,62001445
664397014724,731121811765,92097979
454140810932,131933926804,50301805
1108413583120,288413110882,69230027
297843598450,222147639797,52740802
632024792812,589279067027,65128310
683987630184,190466003158,69340003
568160733646,934829123519,40608724
379531527576,296536506989,43675444
38741761490,78705468870,55366429
661021934516,310476987141,49386872
953610395598,883947050345,40904615
1070889674690,340568133466,51705477
43136439623,142308776282,34586463
492059187879,114040797110,56966705
288993288099,1046793568258,40882408
130955304063,132595837309,37221895
411942758182,1009709850418,34459414
1015016734042,141568821915,39925725
1071960533171,149919977299,52941350
930043226577,1100630318614,48661498
923410078466,56168194477,48363128
119565094255,71557929692,52738766
991452087362,965677505187,60117375
410741928322,365163525468,67012349
433665359518,783279392719,114970194
246936236858,244438736841,55956472
686931765107,413260027853,42261653
703451064655,218012542635,49812990
936551705705,597859021321,47942608
772497892352,410884642496,41592458
948238812233,485299380525,35147741
123972581488,757313078684,45254815
323646872169,852106603626,160014840
937108055479,84781308360,45578898
196488570173,204018162141,191085245
355979323109,685989823040,54487318
618336708286,103903756897,49199461
247315879824,204884180603,60390384
668863386154,933852815183,41158767
808047406480,1071065435627,43509043
1040204449375,987099313343,47246400
1053465365897,866125607513,80338562
951423155861,75183979468,59944818
845867654725,1096752881212,55165072
604319889623,1000923194694,61952319
109253880949,768816193420,62784729
270060699354,195149711301,43249739
268904408243,43213082843,59008203
1012671674017,439963906915,59752092
165871524759,985739844943,58125750
747449730167,279321328550,51757277
903910828102,434953990893,51948757
635681755124,215393041575,41417572
223313849517,523792759607,57137273
827740879961,918613814065,74929971
98308237602,928583152536,61708346
286244758324,229881619984,52686978
125988613546,887799268772,49841670
426368347579,794795927325,50989648
1018996404561,1074698435348,76145660
1058644556291,132583573527,68051898
378396412936,213534715555,48648383
469000225624,291139120348,59363306
882316292397,601149165389,161604499
1000091293986,594163683630,83196875
568050226350,895691291411,57164688
562228966771,121015466286,58518042
478781498928,110230874565,33532692
214846743906,461907254836,66838917
1020543211821,797313298286,55957632
1102153392123,90730687910,58290640
119537594708,763118682411,64380307
457900120843,962613930722,69119536
978500563620,1059636721962,73048427
458962398701,274195522722,43979325
763404590180,768617355712,46094276
943540917361,7613692401,67621676
661359957296,1093050181670,54607781
83265731953,629813882028,51450181
573446165386,281892090189,55978059
225077270054,984722907161,43559296
163923650788,1010929600217,44502090
253865688036,624243829375,47082341
961225742248,388822092622,40953216
431442145459,1028972426569,58912572
344171073704,526224267952,46663258
288913331392,108851960948,60073972
277467993985,307384728789,65100393
1082779563156,376336288442,66475123
732739340291,351716941740,49351715
832934093410,911784084400,96140425
318470742675,987448138517,130995561
616828868007,1108723079481,80357443
149980319064,57799701071,66650763
267110845525,926455614012,45763854
1038706547740,734086773701,60396195
1008916277985,33642849705,43659766
999628600162,720225562434,51728023
537343621278,593022493405,50096848
648647330176,880615663250,45666696
905504983783,907586930154,47727472
385471482591,54396856614,63371399
1077473737959,1101912044056,86507757
593745846291,252248047881,83820394
367002349428,602585416452,105875693
673162933300,804703706643,72630864
155866847404,994855618302,54408002
105310384733,719885835445,63216842
548714667444,872594777970,62246702
381580078524,212155638421,67753749
650609307019,109776743495,91352496
619750166453,686620885788,49229212
514208305559,494758787642,55590325
246740965406,874549311436,36064317
122787357572,50451749116,50720320
3177900626,827393475155,49211994
1098449657438,301490697190,40285874
643669301013,1102455177737,49897824
694962572473,980728839009,51246601
798163012352,212220137693,66642467
531962924521,45556297283,54210760
502475083116,289994110004,61983160
330078296628,667379716004,62221457
879045856407,1010642553313,55301243
777116226792,973220808295,55989088
963119337590,1071157560114,51696704
976557726445,424575856930,41936501
662331805755,593721297224,48305564
175180903837,566227265573,59018176
266094524424,651394805609,71651853
765291046320,175593842378,63996980
290843488146,503916353826,63712028
27985836140,723133545419,55844919
773767094641,38513258119,80092760
405728248300,669819562147,80287030
937721339901,31311242342,54320113
1052700259220,887754705560,40299191
562104348631,759247039626,59417269
591517358441,447328498756,47222304
525835952401,1044625820221,33654784
534851901601,105779254139,53106233
964295308866,469028579677,59596184
569963941392,1039284393191,50137682
376236319591,711091437414,49808168
861000865227,912026087902,60119395
484885299661,890403071342,46474952
1015174957655,225321473382,56107947
2900370006,94497564009,51242934
68607291279,878659111353,75926088
425228724530,785803935056,62372507
844327739192,699632906467,56157554
522981486270,857378566533,91835798
249186429162,92589317297,50638966
349832781229,625316134999,80777850
221885118199,910992860885,75110789
226476923860,1053471703726,43253139
906665442202,346964105757,64748544
663558792745,829535416365,68556501
427388391820,1050947942269,69279984
561189916652,901676813061,49572844
725886829041,368321133524,73891378
510563006088,125142294571,80689408
1091322777434,218382990222,60597823
889489166423,476952400284,70152020
45419244383,976446733500,61688841
705681328059,745935573098,43691025
1092846924519,560054245420,53323934
793834533819,751388018874,48441904
500410746293,482935737500,53249383
150940260523,909466926320,46037959
991444240445,824374480436,55388036
92050190269,723335584866,43301403
624763645324,381913352746,47510869
169819215544,940850244474,51232726
998891798453,1063252186656,78727122
674469778814,726942122372,71406676
882715416851,696768920829,100999822
658520232346,347784904459,86492491
532841079681,376189990233,72983016
277580034377,668604293486,99238324
13249243787,330777390054,52869205
1056282710593,396698909638,57950258
811776551781,801739240418,62209233
625426893632,98543446380,52843457
1087028809740,926524511743,75747880
433702193771,18800389326,60824135
1089581609254,624102992976,61203142
669762870122,965238813984,41894288
670340257971,280683185015,49954187
282505583757,331185368621,40520915
324593644061,241284945945,46145234
755946113496,896234828813,41312706
704827706087,603828164332,60070470
912947251363,77086557934,63596010
647671945363,693692341490,91126008
180895771905,641553459112,50486077
504886052040,323284037357,53847552
324988793379,201627871071,53115092
275587578717,240746089181,36265329
257709346300,590430097929,79857916
930539265445,312894552481,76080275
478246826589,288439230711,88077666
955738139967,921905768918,45599788
590427863091,1064414565182,45244352
862891101945,493239854546,60437155
575378849101,965256125128,47073126
1070756182432,953428767369,51582184
798654250455,614810342110,56208540
928885166857,509309393658,57602712
124679803185,676275856729,44499267
787485198862,1090429863303,61873068
430632716883,1024108524558,51192207
254281323081,892129541616,45491223
143247452380,447059307145,54249811
26115840784,648942999689,64209372
210476138703,265224442867,39755445
228325481092,979711425149,44321100
622114787610,500602599082,45759110
222066840622,395581069240,53400784
654713850709,767686423415,44232370
1033386712209,514935608736,39091642
890271515560,797947077903,49917464
476495190558,680755764804,94522935
740307087811,221879411661,59810212
794887379023,730979626565,54722256
740283003040,571419098668,49188076
453948156170,995223875541,32986134
808832661882,654763947406,49690454
933736737944,632316755863,52977583
938639097510,911230456637,39132535
442700917617,855613305503,57586310
528025358253,862253550011,95683827
1006260615511,922552487011,75947643
1017801463519,77986665288,78979587
555114052716,301867307313,47280288
172258229328,541967625160,34236830
921583402944,34341848787,42360502
404396186058,883005001156,66870171
159004154866,386746387990,56743076
985907441097,993615527950,49568046
923589689602,252578852184,49619734
96306927908,357696918964,59068813
613232166065,75831049038,46155766
140642684653,90167211551,45839379
971040514066,74449982777,40721870
475284665843,8785375836,50124248
246112306556,487256041835,74773228
1000646985613,327089814070,62422323
75749328118,327372456250,45813165
746203395955,1070663415734,58894305
121662143933,347314919797,49173713
938917679972,38912637487,55657482
584215471423,869169705548,64384428
585050952003,1030419074599,56387188
749284910570,862300741224,44353131
445489530836,345536410255,59081081
1101317972948,311673816405,41939298
206349954714,1017053718946,66225736
71346195787,43295364731,41813797
130890146430,106334929439,65831593
956403009725,34077936881,62567750
594244958417,692450499636,56758447
713178509798,1066116153897,57235500
989378387397,199987160360,48289846
660658453122,394064989685,49339725
225015600201,597729059160,53817246
262127971656,873985874335,39435482
768414363541,756918749670,59101886
748472031966,419165127419,50288281
790374321544,61374615728,44438662
1097821186884,1092789349066,54700597
456991389637,872035015252,39849982
769548298878,622848209076,37922553
147594558461,58870258488,48792186
858625634939,497982969031,41741265
145147924106,273544298343,49231950
948822874505,705896580308,56604328
280329179424,290812475939,60469068
969100313121,633523705501,48637803
497804136913,374081777702,66926998
230213570926,397003860532,56419043
1037732133076,478466064980,43971616
452581690773,736720589975,43215923
499154077348,1024125590313,56318083
655265173422,159488819447,41295720
307617607956,299937927966,52434839
55103201120,657973063391,52815518
750126150926,839176489144,53953333
1041344046012,1055649843844,51294562
1001678286363,697766656739,42007415
744068729527,974304185509,36975716
254858322927,263994749662,51924606
231491416804,711388725011,87160206
114521308301,748679601893,53506677
459914524837,913196828921,48546050
60879029150,39116278303,61902588
526315615361,1034428966175,61466618
1073015752702,323529305458,97430488
269837074281,1070306563443,37480494
905553643105,790076550279,57262080
758887540969,801917550788,55509384
879422330680,432567301028,63201638
351292432406,536552259,64285492
791275527876,1044140462728,36970483
985490566465,452859016780,44991921
901781602048,415815393581,70261760
235921899133,954854486687,58890680
528158533185,536395127113,60537449
313343214853,639724832721,59003073
900272445659,534749911818,32645253
611314612203,915322151674,58671977
61411730744,911459630633,37323778
714135727393,424763963203,53152141
373042118127,282355052868,80096512
135634225819,629605209981,53448010
73118636998,258094564502,82786312
740811921689,729984510358,94008543
614262809753,547920698561,84957070
277174806707,370824269406,104475899
464822534219,458334314732,67425334
187365103873,754478882291,101498576
510761914228,31693852264,158710372
484475759498,1031064354290,123463421
688195376276,958784018049,98652508
52525812969,116951214259,108256682
520637372339,476683975180,63377026
64736613441,236536801404,77507939
743094760571,18924992133,73633057
722568641951,239347141893,63593883
381416129205,985008853483,69544543
640255731609,553692869529,75597311
632215519287,854188800467,73304942
851183264784,274869591033,75615948
217942465966,876652066896,60770439
458742355479,1075542116138,68239860
224809095689,144162621251,76718473
530829464077,923245530536,84201168
824705020315,204347297239,66473558
543343830736,272971477860,67727252
797567479214,253113033035,73793288
449221797386,488568755070,63184984
404471894221,971389043222,69404631
798075913783,171806066130,86527394
496853749510,1016291060489,60578089
284940693340,1041899899355,50014812
447346561373,327629419406,45558618
475164991096,1001444322328,48743634
1012735260236,349111985535,73501779
463861532797,168904063855,89839508
722396674854,1066590210571,175404354
593678302884,1089646851807,79488933
242467675977,653571871524,61214766
553024903136,174180186444,94951754
1021488139688,263230563315,185038759
63104496596,856096555810,99115536
60731086783,316122527735,41332767
403659608565,56982944094,43461453
477407172401,638686393413,76099896
658697596486,608225105666,73753952
883065161061,692965814893,68211581
446153405573,54912711996,58000091
462198313667,412001987728,62570582
600131479255,585988305558,66857860
307871781208,239934932535,75384183
933669320158,922079242069,108229764
992641064639,86256641534,66594632
983688754453,1056894078690,54194308
664307816937,35320794025,43339198
506244968231,306075615666,55004253
781176999967,765149332906,55160598
1015199099753,27655728638,51846793
645673575650,281824977397,37488887
432198419778,266518875262,39450597
842550565096,20629716470,49762607
268104507198,231050791512,40326397
695070074156,208401042857,50983441
820300658225,649131230762,59654320
655464021053,787266804089,72720116
698758093753,600015971508,71007976
488331628592,1101507659910,68818156
1044199783394,986704710917,185746689
443709171901,198152094323,61978735
980538952486,480729515521,64136361
617991894295,992301389460,51460625
16037106849,834112056497,68915924
910464487040,373253302342,58231851
395231502868,817837566923,82120195
1087135169503,280659318671,63379323
576558481016,1070265910041,55471573
750735435754,666002035928,79769326
341938200183,96229792167,59191117
449779134657,942775786185,62506572
1105058728202,885256522132,62833611
501900939285,526816507663,59944844
134509163027,273498195498,103131410
77730281936,620293434199,82141494
204782846043,76734857516,131871064
642095302839,666990444234,148731726
1013619528224,811650082454,65640184
43345646651,1051682271767,68770391
1084404550014,65169492798,66827658
675329581200,294211134431,63518739
95089305899,689826791752,70943594
555734989561,285204228579,80114728
524282203580,92373596907,81697025
737372011048,753358872799,66437596
671780666361,57756202566,73527261
293250647163,1081441290616,78317112
274014580397,1087136987150,152719314
810418746368,1066290409848,63758952
635727096352,315525688050,71777170
333766884239,966510060681,68397547
581921065533,117031816998,69894550
472163761765,1067438208005,76285907
338813616730,398846449507,64752112
854273830132,764779332573,64462747
445444651708,1025334265865,77135510
96452227619,328619136679,69345528
235225739579,103825225061,80831137
733140943763,143820732742,66928480
197523999163,554570464889,70708545
98782373239,469710411568,57758684
636866717674,271112657911,71773297
597954694909,793570372521,57784399
1085411802995,992085477684,71063639
256294273552,849991808269,45745523
989203620328,450893539930,53573906
797922065643,481641563037,60654342
496877278967,41354077488,50579497
1091710437547,382118229745,46254543
427363618965,768419829997,55987501
237214015334,369735620508,60790724
383036579122,1077400620478,73322124
1061119585189,715004675428,72050182
430504798090,600440393227,65442414
1011248906812,852569017449,55457052
171733977243,1108296655032,41255483
1087505869814,423986446412,75178786
92738976307,532859466530,62782396
1067251107898,838197449530,68900846
943863458310,272079672070,67951870
880867286866,580267922607,78364081
12706188407,783241348464,55289007
648603635082,908329426059,73659925
415667922182,99299472687,82869983
286031865970,1035648307294,68563541
756604370583,366245853171,64556514
1097401711935,100310765860,70092822
1007971629995,920094849521,72056387
675154145069,772987297433,62957957
20575009357,498017646373,83999312
190396657495,677242484321,74172031
707991490906,695730801891,133694038
353480585377,324219270873,102342900
1018647411690,996814802568,85199128
1074405261569,803400418011,115841217
16056452687,79097291171,127787826
222907455204,1002303364205,104392007
1039789211678,124183014685,73490406
917435467930,235498852116,84342250
736835420536,381107398064,104806335
75341482364,966401170974,99265246
945301771260,218204455133,156262537
448219409500,1015990952477,94098365
547476709779,575326147486,113646389
528218266349,412870532181,60907274
806587237006,15359750231,61048967
131224828557,827341786351,62002205
901029761658,173330563147,64168945
900023330664,634378398065,146124237
453620532208,825711652535,204850976
917429471094,18276959751,237346973
45781173592,64059940995,232432461
946426506202,885256841805,66620467
1074671430023,63660843789,69038920
99638074884,42067082106,99546712
453380074468,69079191420,67414885
977477026918,1007417757921,177895995
129393170203,633414391478,58188867
765783988471,625006255431,64686154
911567941887,937477494662,68229995
224474217303,470312863067,66903729
895622137651,654062873737,74937217
1088856248641,665844195925,61447355
817681160862,501286843142,65420318
370753046383,158553624707,45466056
465133815506,247243069429,52832568
728910396572,670381195932,52845686
1064229248670,176183775094,71252239
4013891585,261034280630,62812434
936697560813,1015074499864,99589447
869900570947,480492687710,100435245
174848719256,325569945010,74782142
209689553505,735478730922,62761973
996029715128,711541680475,40800471
1036757895804,358882767064,74511939
660275567605,327008459795,39945018
270787192371,445998409361,66602285
223492203764,973268428791,147873107
165924348791,816914803862,49019195
203745632816,770258181866,41516797
499811070223,1003204504637,42368044
211035507275,794416890077,68926523
675373329420,471289319776,102446040
126416572483,736809693038,54376591
848310642342,825996216444,72884049
36791188028,810789446381,83855350
642916494137,634509760281,64653214
956817886788,872350244594,55921210
308288650629,434512694447,56417207
779617113570,839731509958,57734072
909582290173,474364760138,55922547
58749081815,218045495621,72575269
388400941070,443668778785,70033601
883171596785,5733817617,69266549
620111040612,536134326840,60294123
120352190927,944571146767,67098738
166387503817,280845696319,70562951
55137253976,654462919703,84476800
544778030776,245961190549,53967290
800164282949,845159991469,49302641
80209017551,226062792422,54482552
804840347010,304566238602,48449813
81350385777,481685455621,64234841
1045482044560,676018734736,89807935
147172567484,799629868982,65914020
214982201967,209200190300,71409922
673921905773,1027125096811,57196120
436703429470,762275849701,84504338
702292574633,18698545097,91706384
912125816299,121815516336,85452931
771189880280,193341668184,75018228
79776330115,445499172689,80749011
381605648813,942244435101,107669819
1097731517816,75289846484,65236397
349166981753,100380259802,122563021
1009889710915,488974087997,89803959
109885840489,47820513029,75022576
984950448610,605292027474,77815722
957002812576,571017130556,85186165
628872675984,263550232035,82352664
583548800015,574684422749,61459199
547262344601,230532146339,71736700
146681868497,248577985391,55379795
353266713677,436002235329,67727128
8930121525,268986392803,62984488
994080868315,1070070178558,75746360
708427398156,427004810564,90719664
20679995010,49630629624,138262638
490204009894,81600205925,130185414
161527999850,587572412188,79848836
994354003073,410106148802,81401522
443248547665,915319075314,57907667
102740897886,50200896612,69472844
280601633610,164501060580,49769772
572339589110,697676709140,45273031
69131171095,430901548257,71546580
27111060119,293395798913,69197339
650245551620,299891348993,62366177
1091482913623,324447882261,56904862
343425252065,899848882589,74825284
933231281588,660121383193,79429148
440511850308,602954038091,70364261
168815609730,185037531125,58462177
845069103208,721798082212,71395630
842586826227,997194397766,70725028
1037580058273,849225660211,60277604
307640519852,853287399624,68742016
11430030251,986424165030,80518652
106313150652,95752482388,103740691
208741248061,363933879542,76686957
446515856293,388949035688,56132549
592661726478,147097452756,56465233
272086812607,1054168541372,49985793
797383333236,524395207439,75922475
36284945011,1060256376675,58708840
60184723527,305083115730,82766671
118550471019,307622754889,88469476
988751187685,276602679789,85889414
61363764614,1064698217017,94272428
408838721493,164136155201,146124946
405500941082,42727257410,55568317
117265214383,465375967704,103553608
677810943321,395490056968,126053593
265510448195,248392530244,74353866
56991538582,631875783684,82549712
398770766751,513964159075,96589378
849180231938,16630264461,91778184
82468519455,272699323965,89227944
81103761666,483530754533,97746032
253594982746,1092751142350,36739888
1092373794656,93005603958,25528709
953818845437,748164000760,57269176
536392968037,34747177946,35670205
845630521648,151082425395,39436226
624366548675,760393609859,51905195
279966434329,1103204200553,84210776
764501128384,81231960971,84576980
970377134403,949297769353,68672805
342637667358,1047350210190,72086826
146134548541,520587908566,54807331
496268951296,42421980593,77137048
725836183710,972907246451,122018844
1099664592771,566942700403,126165767
744265028050,207491218194,124879565
466856898355,528920037593,84352933
373937329430,918967465641,84307132
1101261070578,731768509881,44325718
262199398648,808678497256,46890398
724234382896,573737949647,40747562
494885053157,466986635824,55270125
880943612355,236467465777,57595896
582029439100,411746916823,48342761
437946645798,534863047253,56092492
752873689694,333101380008,41412691
795301660597,1087618430709,42714931
1106585691274,919206528041,44613452
179445122171,639400717533,54524480
388091569113,563869742901,66964163
1021144410604,739748661923,62330160
808082465898,332993313688,80873583
326553286013,629169112940,65923030
272636717982,756408415115,61118694
471263572518,508573588184,62428138
417928988844,955062183081,67399288
666536070853,95146874704,68977805
386230733734,702239300679,66540464
37425823955,1026186181728,86168042
515820866008,718229503069,71813277
455865786277,439319926229,80708122
94896824219,818680843331,132401499
1027069329191,631406095242,82904580
201065282946,76610332323,54752520
596011804208,287993931616,63468354
360913551885,843849518796,43769829
942219760417,273378853335,44973398
312738609897,307870324311,51960156
908017455329,996772610045,50008861
1000815574273,119022370758,37326286
853460869713,466518146980,57574002
585771401614,241367165273,40827101
1090830645086,1045730656439,56821431
638553890016,439817102792,43770986
535608275248,505793518842,84423820
176777627065,857878395099,75044417
115780473413,39357588066,66107279
99745005151,587021815938,85932037
98531035395,159500257693,69877332
278875466823,451155043290,72674999
549766607703,944743771249,77692648
469298053527,652698296561,65582735
108436641499,840239103414,70348038
750737388199,710779297772,74920918
700629036526,130565752913,57059966
401106594432,42556220840,67243295
761727938711,884689379353,92131979
232421309070,243451071965,104084512
334066201028,759689431274,82514105
760513796211,699613704663,67847159
416205314026,28429948065,91082982
202003341055,358149795733,84715315
430061287230,521608884305,85362471
515965985453,1022594231878,63263130
1036381600958,1034794471335,54425346
992064640178,820498796960,67961859
54472380197,375052197068,65744355
816898468918,501440629524,76168811
366645724106,814364458239,73574082
172891655656,965728877162,74012960
9988758589,715048315243,70618022
530460830348,662552096796,71263513
621261714518,849533582349,53966659
248866794386,386013493746,97198562
51931683659,621782139569,112756011
284640920722,82293998010,80412659
699385323357,221515159959,93497613
996437007419,153143686871,75339998
57288071829,574253609460,65034259
1049302890384,582649995236,60982835
221106266553,815365049854,61405722
1054112283162,748460649766,68938610
141055892852,1056779078542,78447201
412887507351,886347662096,59799032
907803852928,1098773040100,65186371
83202785550,342036655877,69128658
