N,E
1109141906329,241117347287
338105102021,1031895118943,38142116
918721524502,307389954937,41847456
628422874634,985483289881,33257752
851826629525,294344704847,16982021
117184462415,502055362258,14093974
210382920073,107202288566,14718392
285349296368,59005410200,12441556
669053112456,434520816005,14843210
11778689024,1020924164018,13283001
602264611534,795754420015,21681520
998865024961,201900878998,19957123
321481616817,894492233321,18158127
459379114720,791688648200,14513780
446451448523,1019483699184,19545119
92664419045,1010323080480,25414165
921964090857,736766123246,19644562
559111693665,380322116947,24387165
392990979874,613781086716,19213040
51191557459,617769875933,24091420
94577750273,563045020102,26455070
39840938419,1083069483516,22930112
15658033072,516364789568,47042568
515633938307,5896491423,54529474
613891807665,822867296662,36729892
862820170252,648675476779,57340572
578754579161,996131896357,58245353
1056991785048,945943460723,44019243
1103031352951,376579328180,50766466
912731342607,905721389053,40355269
392987945741,455130198722,41411320
317822921138,264718416824,35198711
1108173265345,317426700350,31774991
856340777324,661382063519,24609367
162918248397,582125459000,28628175
636663694335,50024066672,50806737
341291382021,801289349595,33752073
682758617374,642610810851,42450608
542162282788,601741759780,71689364
883946814335,823438745496,41205829
359024160320,46359936186,40294560
237564084841,621783519628,67242995
241783119787,944937379790,43884360
139590401332,534109010000,44858096
725749876494,491591911902,44053818
729441132085,656991127269,38026185
855198062197,523717352865,46749625
717814707647,818545843116,36493618
28615237042,607878820379,35533192
1075991512401,28795735926,38026570
362759279728,102736683463,33603444
346929568187,283548886378,37573666
1047774463604,152367301835,94439406
48437469026,291153924586,46083403
657489583964,1010758980194,35215968
1051707494774,917887677762,57233555
804290233061,666244016323,24322563
1072276567064,300169576336,24455005
339186482573,1021396107474,39024497
921014357767,133697708178,22587668
957198531978,559263594302,71556921
346469783288,552069097812,84471668
86352127470,537094712057,44110416
743570241523,927128987595,45444016
800329321265,832747940071,34549735
273024087352,424928864554,15090647
270564305081,399382799823,9975781
390965085266,944403942824,16487825
136819571448,433547838978,22523668
645368179735,1042287181365,27566464
433480079563,884267278123,20691429
46810978653,239851587459,16579569
723546175384,823900785132,19280401
768050151609,702304415513,16442059
981860135736,104011822123,12885837
657746172611,923132491916,14162814
277058734587,1041641110529,14485256
237507874081,324467364126,16256147
313362838171,251950786671,13969443
1063836622041,149451097236,18999973
373598043288,144955321282,17006670
220282564964,123751774409,11754920
619557000617,623771028425,15174619
94921003278,1034320291664,17769998
943405812091,273755161505,23061598
295187289895,141316505086,26045940
969027181014,300759679031,32006527
54496471052,257629863735,22468206
315540170037,576394071060,19556642
689709663776,833936267647,13967680
674848059100,786327235117,11419204
909401581728,303628730912,14645129
952441262168,522108121285,17180877
845880896314,693847309944,26590302
760575622759,156096593629,24062473
928710297153,452302593492,31321793
850653357192,896841829250,24831783
954663692643,757242588008,33187649
678225418604,908530026050,29183433
730049429031,162991619590,44905516
642416517576,432556689386,56319548
990362283773,576148164700,39475392
1033261373724,858926289876,36790675
1009831268077,68297446036,42166450
134972965434,540450724344,45457294
612539447994,108253014444,37954761
491227967703,584595780440,55910810
377880730476,920980121591,46575361
39543607046,622870411960,54206583
1061350803693,141190323532,47896745
317595156921,270790612067,35735436
283618841850,1081853990987,20052193
1007361559729,657626660549,13449909
399818285389,801561812023,21193069
479410906602,625562317425,16590711
376434134497,220776648793,20787256
847048900036,155340051343,13361840
236193306454,955026114852,16908340
303578424167,133003712571,15018880
731144260531,671959101852,23894973
26794828229,463204186088,21407216
267593914604,49391646602,18665835
1047248089849,894757270084,12688746
164896308486,1040392333609,13862210
435229463721,199273648469,22133523
1082206740809,186764691476,16053188
543843185556,231571409877,20625612
956488486001,576232911214,17741299
118751850008,822218395956,15418250
605295941250,183596368183,13423944
97093937061,291564823379,16006880
27082404422,1041307418781,12484492
509609198149,221546255447,14730010
583526423764,164055548002,16657596
216117434136,409203030513,11139271
992806734567,848794145436,11286820
127428682340,511865835650,13791460
688952238867,691817683434,12713406
365420487633,365534081448,16637167
185340314190,450460622727,23717619
1023902062681,86655711580,31314323
674520558307,1039038352093,23810386
425255298571,196534494679,25182774
34500119966,855771639505,36531460
617634800626,591582989954,25634064
1017261022191,26042585692,32268832
500835523002,810207041832,31715171
653613713101,12643130830,30672134
21089986421,86622523924,28766044
747254028916,18174863235,27943427
142201211550,999094158035,19899255
371121241216,370523543931,11310500
581516735511,268799921415,15144311
528070488656,434896313072,10300533
87624621933,987911453458,16170262
35784510405,908541616724,14356836
751527130591,127788810267,19746911
245187140326,693058622492,22238945
220054494550,851074907513,27034792
575914555149,348354615210,29526176
876169410914,1077267310682,25237799
661043299871,627024757473,23717115
353302923785,782812257486,28600307
210937602444,991681016860,22524724
530804744084,209257289734,23728722
201676177126,649853568261,20280874
221508247582,949874537491,22319559
1088010702674,1062487503594,23858568
545948485348,423234068749,15701475
415572730579,866205559820,17546392
938966705737,939568646921,33651314
341256865091,644119694291,22681117
179318829999,1093975316777,20586496
188891540945,629603184503,21568246
514730728188,922792264806,20216551
246227094054,1040092256237,20635386
868946859877,110501766968,15802166
322829586807,219596010778,14335598
686061479444,585372321285,17059050
347837530682,987252503200,14287022
465663283578,450436066235,14994957
686420963096,942012294070,19637241
636135158091,892376585540,22384262
121369755202,732643484143,22142626
138386060649,95777571226,20152617
687575902281,1011110126939,20050623
1002093805101,960308010863,24793838
934312914075,1105146199917,48027635
226920277647,689996705038,62509460
789618915487,69996007637,63074227
793873087451,539285130814,53485762
985933506427,673667882877,49948349
1008685406862,230134375351,19642032
915795816601,231099278568,18489998
30899647042,96671245887,16354855
129674871108,557189966942,17103928
993951431448,987268586584,17007601
1047229762268,177933212279,13961490
164276270784,990146334110,11108904
1040629447256,773873741030,11359726
813834595671,436671865534,17481613
787260955776,869144334504,19802917
562225621072,50017843698,31566547
247374026369,901510718322,23320930
711265818707,343386073976,25609783
834764266161,701828506599,27561699
695171637313,375656059931,31179436
382077668863,61316343228,30390532
977755526372,973742195827,33198175
912695182057,448379979829,26066015
808560217839,789234949855,13127378
810904723472,74273756399,16093152
492619427880,807206413614,14137530
192857735316,901687894290,15307889
117889490555,296401027834,18977448
792510080732,964132766543,19574883
406148571760,787548081800,19427533
321674499145,1019189487692,22067510
57191142132,654260068453,20118456
741707680508,353357610123,20598933
538603203354,442181335419,22662096
1016004910270,198521926323,23365998
1088297640523,56898248099,20676206
1071031475579,389244077115,27002087
393754523294,61077020218,24817024
162297419905,1103722111226,24384331
396703486585,117291862598,26920536
108828040826,685572828561,27968432
629358755722,590954932703,23807580
143710793743,946601164269,25574261
1053748197860,1097043687674,23208846
1068345032476,164601618489,23678270
373781991860,710058251917,24517244
450364999618,597851142131,19601013
68184641496,274420486667,27607382
192679660717,872285618369,43123605
874017527552,869564128803,27755985
963982567725,495323959338,48194987
319944531802,217780350205,31778311
959247800742,878952583103,31783773
229691967201,506542547154,25540851
909265367225,135515750659,28830538
415182892833,1047388930530,32954352
726496209390,1064424977486,26545325
18935576731,987005378329,28600059
164004351789,283308281863,29037063
998861894747,993430610723,28085157
816188960834,133125906462,27345140
656015088768,178058500922,15953359
448386851585,16328092257,18856810
259301715344,777974062099,26929668
672478268261,757666536247,26721659
739664929621,751188712681,27785910
588200912814,917153015949,27835051
58707450912,395509296625,26180239
250238357639,547819872747,23265709
145289133068,958031335631,22750647
1086295966070,79793072868,19722247
1064761782037,211431773816,19946671
19709562196,794388636228,19970949
307686551437,1033399917827,14416091
834866567623,971449653298,13222657
65369954209,273173223424,11549654
996532834825,991845969672,16696157
714638130270,709013037196,21236758
835398873860,200649107035,37959195
883419788959,850190406603,45197051
51032730884,1098816789879,37890412
1004850589638,351316131286,36007837
743931140526,357462936629,41802016
353893907217,563216516559,40172556
287972875912,504575013208,40745796
178783689983,578461288278,40299900
26710242555,805329661057,35330769
375981785715,695020912275,84653606
332088384390,360759023036,44078439
1107457886911,813654470944,35250356
649249975865,269068504159,25573210
860618107859,775857225042,21632506
942533841693,672705070212,21428574
808382626954,127079596572,17194959
928233720385,252250015807,17860050
403773975938,307607436823,18422252
981314351198,964360666601,18579818
956545321646,950630672540,24193742
903360902761,442677395989,24284752
345488501025,956512814826,19944094
937852867727,401434724612,29912118
452856938750,156169173420,20601382
991069035911,682998213733,22782860
1006566387121,793079506399,22603792
923767763876,567034652695,20405910
666476459705,871014703509,23097428
1060885943437,1042376062190,21143820
1058442004418,383621494157,21620524
949621880171,228937798352,16305915
73490977692,260433367906,22039616
431927675601,638775440976,14623809
523826624995,339179667501,18161867
25288321473,852119171261,19828200
812413056520,956401214266,20329663
465428328540,805176351922,24509319
721875896337,879047919712,19887040
561524759628,442141206188,25836631
213920449598,970347415709,34760228
251403877127,820557704269,57275915
133091896445,1042999615135,37068937
556653911909,476541755264,31065097
237268310613,671015967597,34572408
1030791694775,283697728247,38298377
51538737796,843399143020,36708860
497867270879,38968203872,41114230
16358531246,32407380931,56441144
1068602360705,846515848926,41444909
929731970130,359698043656,35574989
636980636000,372637622444,32327038
311701563697,348369953066,38651278
501209976882,912337092614,35676041
695312813793,1041344530888,33561605
383764384260,18110506484,31570439
569398990347,458515630507,39137241
695946508298,69094452898,34238726
1098776201196,795683922807,33320833
608059594432,273576824127,36109770
325938419638,1052235832796,36270242
368294461640,188155999573,35655049
853044935940,798443583055,33936448
762710248336,137456338758,65242606
370114499847,537301443699,83092275
966331221076,665830640916,35180490
100278325991,60936534303,30557192
829274577624,1062685101987,38895641
1063978039140,1014396973345,36782937
1035540609444,122768645834,30787932
370063332517,15730943090,31923192
871843100078,385725469070,32823194
283788275234,844664035923,23454614
1006199287777,147855871181,24663950
265567951017,942411093365,19339147
1072559921001,167689035261,21748992
204303303482,748345271529,22260385
243680333292,413492639656,24925135
1009068793924,273771364551,66327871
690441265860,410858398853,102238596
183650556400,704327754329,40304125
1024273960400,521184632000,38621787
232087657656,418455820530,33703929
631127312839,1103643007368,39155144
110501495714,229366714734,32643671
863491005108,472949595683,33263357
535315468641,1073702409503,33194639
718157000378,348856872914,35337441
959047023688,679339430900,39924562
697191074572,518984970218,24399501
455643321602,745938073182,17384498
775857462688,433702455356,10621049
309029420435,494357007618,15654536
121969426644,416925619498,14190064
167450428205,519394252515,10504054
968424706113,491537001900,10373930
1067136333406,858738818955,42249299
1014229374977,475778653116,18012105
670911360014,180341590132,17127145
941024824735,1047630029548,17809935
97004230993,781762237649,16604236
265935204163,87600638029,19903750
747755121016,279649470715,12370377
178893972199,1108865307234,15243754
147040469479,699393811609,12023363
565160207172,676850708698,12239924
290977802348,830204349118,15118143
656931421070,1017113410618,12089928
390769426433,69849399579,12014322
641220568305,1013632644886,10905172
1010161937163,940243198712,13806621
621005521366,72303297309,10336569
398810078020,214289141011,14006778
253721050837,867946886803,10263483
500376490236,427549645035,10228099
871873992985,706912003471,20112547
913860479193,1088590263688,21138453
845984205699,560749540726,23189023
1074943656342,341093445562,19323214
554357287550,823377888724,46426998
395941182562,343822148072,24010356
941016785202,189586233396,26550200
279762678451,549772731496,21743006
204006554876,411430612259,25424299
661057877372,1010385678115,27729979
405589279799,103745562470,26106944
920665149174,483325768866,29171334
725812412265,365263306009,22007327
15902299534,370920866634,20343289
492352059099,282261582399,20661607
308667098625,447072481166,19472852
831905991335,112422346080,17673665
1010781355157,181621131038,16969119
761951528207,42862705482,30143497
1352213039,103953635887,35344908
204715915924,958240422222,35553722
524998493350,533695426008,44967173
278780479795,271408368313,31990078
890100967430,1091333863817,29309615
927706128760,811018270291,29658708
685533611890,577062522735,24124906
690700754239,153645094012,17472155
343256920279,829594511179,19364808
805529717836,937405380201,35054639
541610474004,1023807256729,61032818
538203230952,862272689687,20408729
530545454332,253167793033,22898007
967786107670,28932804996,20869527
716079214972,926059016923,16241835
322737526074,124901843324,12768508
867398353814,151617552015,12650225
826225080296,369177025002,21974786
34820502886,303638145133,23096962
303070250559,777764053052,27509186
183792373657,164396943441,26308721
594608842274,990547516585,32694440
74076396659,46320947326,42009469
747892362236,746027606526,37344571
380920777371,1038394459701,43632750
116807596086,996171690724,29361635
741223276935,720068702959,25537545
336263337171,192621668101,28373064
224895768929,686920525319,23410135
370330539358,670599576843,18281043
966928241519,955503749006,14889599
1036508135341,66004050357,11447773
327544803668,201944932760,16726343
747244047297,980540950502,24309219
156540932382,340071183452,21851350
891101629336,214328679404,27247003
11042449460,582980888243,23354869
237785132452,783364202405,31171370
108475875328,132507960171,36842530
232651648829,530957798702,39377672
423438996502,304375181987,35039745
291353236250,1003321037517,40173524
897266975210,811903544400,34366717
942044323531,616228901791,36258291
1060579211662,476657109416,36235613
508671478249,544293368664,23855797
50048631106,1013186474493,18933060
20390445802,666800951940,19270433
807439133138,98615407254,33346555
1091377378011,655296100263,25947034
15334441370,1031354158832,32964769
792300816180,288452061648,52896811
519165460310,693560223854,37142043
918237339555,825506420689,35083092
86081336398,692708622658,34036142
556344416341,331772304170,33826848
283556406794,369011441952,34444511
357295770002,964788434816,35186884
778643000134,331713894090,32955345
197853544832,1093206643853,33584302
4115605320,630218994606,34168085
641109175821,365695437560,24098943
652227920035,1004335316115,21049767
422774677025,85878151115,23117811
509357163889,981276484506,21906413
52771792251,198623144045,26454871
557403073356,19081290848,24555871
38619812106,69652085006,27233809
940036014294,621115310591,21529424
996511246570,474530672261,23772850
431434837380,870594355718,26430778
231284443309,670746105642,23296047
254084387985,962266077435,35007999
665111640897,799446456634,44388299
668278500159,960268940203,32142132
846182658965,858266275588,33721322
540426183642,489265529102,35032083
973286516917,833326535580,36353785
539780433362,409276064110,37838703
750142356787,206762317540,34091375
1101381341496,295083862734,40198159
876024161808,673938698946,31988680
847937755881,197765241048,36811607
694553622206,205862369898,29979312
693501625048,1017290336192,23608249
216143757349,155902020183,26180922
26114017775,764191121066,19693088
250953384428,296602395574,19334556
326782590629,19000040930,21616660
225159735172,39268845431,23450095
513226967626,50216946351,20935746
438427246703,560319679291,54373838
1052635723432,269241455672,30826488
311777267016,1060621567964,35354766
77543637235,714639942555,27937433
57289419654,88003572251,28870170
322790015587,387981207868,25738754
1073967127474,739058484777,27302922
221512321547,843817619805,21938281
684401747254,519577824017,21779769
1071103654530,642126234287,21506167
656723815784,102122221181,24024258
64436288140,875776408479,29189126
24826561184,601509590110,31287191
727093751053,610901948550,33568850
876497700672,564351383531,31083161
539677576868,181237089151,22982712
536350847847,310047293724,20378487
94448656128,31920394038,24710808
919573478565,269771113942,21099466
873210753873,321604191509,15640564
699475436295,494788092531,13570558
495908616717,886634492918,12313187
755155057166,662552950064,14075633
873358643870,1065914879666,19254100
918257026950,851172654022,25174916
445075147491,149686757690,19790256
222957271586,629461315689,23850123
329659643545,1026466306605,24036280
67060896211,294921299860,40807536
259894889545,1029125481173,46435887
14650358665,680344663250,36256246
143862867990,135840418183,34421962
246480155481,780185561944,55164241
1081245870367,862560290153,54434369
658109729037,184460897877,35211995
853490499094,716537118265,38018969
480158005097,326398039603,37300131
649155116366,185564831581,34784941
829777332932,255584688,34057308
733853201099,310603268615,21924041
709223656890,1076873971701,23970814
193288624432,633753484163,43296218
287827199955,863233512594,69588563
861278505776,768590995167,49524486
415428402180,29885715846,33232244
1077082268078,656480754491,34745039
1045745396841,1091524511628,28559484
290084983229,381600209104,24591718
554100542799,352314197036,25984783
799343598797,1009812998828,22736177
94808462101,371905625364,19590315
41389047989,631209874846,23426179
880870274592,126422608018,80856685
645050052622,895853068784,33721875
523373818683,865463223017,31695205
689131270657,611577296271,30520983
1067165171180,250886988625,22575965
560582922547,358775806587,18943616
54043032893,51538554378,20058188
359745437692,70368816273,32041253
421667784780,918101543118,22268742
964808379540,880027994049,22221512
610899414568,865968304329,85032744
769294176298,57655789916,47142954
271417401892,76928233850,40555641
306522616877,24009488080,43715763
1047990306542,927400354831,24192418
870915719398,827336648856,21583028
353084970172,382682373554,18361466
758409016117,158877697134,18183554
965374378401,627317283148,18209126
15328666996,239113657177,14006939
286891504866,1057577041032,69358989
154583923627,914473380862,33006498
793381765102,578234431894,25933669
31610550462,1058205097521,34213286
334712735253,781329890667,41537789
766620753144,892892245678,23087930
184173521215,583441030106,39730099
695844740668,375245747774,22301129
476265024096,440931692574,28640450
1014156273395,694359218873,19523467
1080064659002,710412388355,22860117
909888755908,685054090595,24615547
884713609583,379761174828,18668841
904137947599,454959459572,19509038
833187868656,543211785310,19728171
986906908844,273388518446,19398059
918443269295,740189677059,47205314
12042459982,517512473619,15118019
497796951112,814764963353,14834992
440773131528,895458784530,18028989
760267309739,867215510598,35001473
173839057578,976972419416,28506757
1067029303073,779212427793,22652016
806695047087,57282313834,24937341
427837278820,772927929293,30896886
56722954162,1015922462749,26478222
300874485716,913563357371,22392009
288738483683,340717415819,19445198
730383527314,819239593083,23919464
869372116914,1070577217298,33299681
966588455901,460830693841,16228498
358930907289,760824152165,13479200
864128941556,727252011020,13182261
216745960062,865156883464,24737581
669429291543,995755897424,41360338
950717968668,1039497140036,37747474
705245483594,195826187397,38351916
536786502478,518099220539,34797474
435283308176,832139157011,53164226
76559702542,103331969086,48738942
975047245549,956857475709,31419407
422127426636,763114508786,18285748
896363157003,266911915717,22621874
1034690516632,40423374880,17935780
85519595191,248393830340,17942300
279044241500,925888720240,19064605
366227154930,627421314568,18172084
1104483168148,151660667756,18161566
871079735220,1001137759145,20080026
702271734800,407035860258,22882397
941129925707,669376324553,21597230
1012577295310,699192022710,16188150
281235913004,666524223608,17309791
77237071397,334140001637,23719034
693534585864,1044547727129,16584389
970751521982,407398165242,21061359
555847090375,662924860507,21612760
622844969822,63182813194,26629083
207114766491,140944913216,26586175
800935410185,396483430657,24729076
956715318543,1064093913287,20390583
310602010814,484037108343,21703211
678299604949,487866503788,19413189
49725713096,933568723363,18690168
1019237677145,354910875535,13542557
549031929661,1086584762050,16113439
24092893893,634153569061,21688610
30366526524,934490367396,19399501
634491737153,973581748771,22056037
759517361661,687737848058,22508714
909515982422,537372458040,19314106
1073117108321,859708053513,31660599
921646260810,296826019831,19208821
1023401605811,291512257841,32595448
588973136840,279006395622,19369961
11122646897,961477044906,25588625
649763071347,1058100415213,19618436
107321931652,140798882421,19859255
551714224628,283871992097,17628365
61827809904,1013038282294,10332601
154323937680,373959647381,14555390
508578767058,560201008859,13210323
475937126378,1001552966756,22503851
109580460532,1035215638610,20608803
1081042436574,706161248278,24350731
634571068636,290670614813,17306492
864023282517,317199780784,27525603
98267626217,505581615110,27852974
57500160056,669263641548,33824618
914300058049,889086432595,26043038
611364840880,1058316845835,28914289
559527830292,833883023267,22505829
532112586369,188997584189,32926697
1048265229755,385699576246,30660088
11813476570,152433890892,43191627
21185271370,436990577889,49621867
464735461753,882139045062,33436329
233497021322,756421018520,38795972
251589067206,912782646918,44843347
246590482162,16026637535,43688724
847258949818,697199660315,35337128
999593706456,1098494190090,36726114
293611251371,347296114575,37654482
606272011562,525186046588,30899076
102636429418,1002844997107,38547562
685882501531,840337098972,28835533
438121651409,810264076782,25114807
106650058288,591528751303,25694387
483591650891,324678551862,19494753
821360853748,275222009715,19488100
285542211073,535314008361,23423627
1074588403004,197025404645,22122531
32251091773,866583170609,25526822
373016684191,811128515347,22251877
504722317078,86375030379,27904024
148832381617,583756551179,23339563
421360558422,336671695118,19566398
137301627413,341320825487,20170299
400443867413,605298203427,19499077
1103888639129,384788184703,22857353
25741762879,519148050634,21996476
1007616379241,181689198315,21698865
991465083220,452502037997,20565981
251613967862,646307425772,22902901
302452325130,841351993234,21547571
530334868805,859916309135,22354293
650781315396,1022199075949,22658104
270190506929,394755270423,22033890
731022327824,291303540079,24423134
701303008729,592647799909,24386018
340027141839,996181146785,29020476
921149306970,687703777255,44139920
338219362230,1026078119218,40495267
221512374731,986729316765,35193335
985749098362,1045888747332,38773159
269437790855,548073473992,23367550
206510737611,336428473526,19474284
795845420438,977768946187,31363711
615183882261,638717716597,40811709
1101997779544,110166922774,33724945
614683887862,738620735225,43599286
46140006606,8756489873,33141202
464093695865,817037213624,32828319
725145684646,241561879776,24742478
582089601307,535440520679,24833348
377260339789,88972897488,38769647
362178671923,1029339173241,37992131
490630370556,422957388773,31838935
87547954242,780549211241,61547224
792970543214,649539222708,31161538
321916931323,418322066484,35326863
399804243218,619379453669,29156197
370637298615,482348555889,20938588
498611255846,341070521966,13984966
443063168838,294235159913,17568103
235236291103,424317833152,24758135
635687987797,187754646373,29429459
742356938128,485959811943,24343560
283519823944,450654539445,48632320
663822794744,509507874690,26123800
514859972871,808003687896,27787261
1081846994163,538614808780,35986422
654897215227,83264383773,40471014
3403748288,311707605685,38128346
443824562958,15456875499,41518392
91047824983,995504724553,45023461
471708041254,686612985087,35337779
52470463700,161469944739,47983736
862133409431,1041946720338,19268121
251305000042,125027979169,21627484
598711862087,289980384125,24924539
71271314252,733811092468,33355909
75808755960,447892931118,28232188
939555084556,663080140457,30505483
113961580452,850729686952,25732953
230937261643,368746903708,19499380
173339237404,725096853670,26563637
676918597682,219243907352,23064679
860513694041,78661251200,26740284
206113609308,260160878548,19447003
219950100892,1031004774289,25904064
534997892900,26839446790,25846849
157591812690,335481326964,38945564
156343464874,557515070065,25312327
335850133926,108608257750,35608218
980684305786,584165195290,36342666
855297104107,999790986030,40072198
788292522288,883854121118,37276486
751428961584,195580822077,31753708
166419641432,918580883315,22853208
1071975614974,652891183872,19603466
248127045370,910839598471,19267765
502344709665,289327280102,19157959
821818911086,456932752827,20975495
1018548255648,933054831884,24406835
689176828987,965168057376,19303044
828855160372,158915739826,19295003
936968837898,521783095648,20218114
594963940458,259261929381,15186458
579443295732,923713914678,30385518
153841445922,1019303472855,22448292
19919506237,1070066245929,26427335
345464702071,809834646704,26073434
179745299073,159503057406,23539556
593608287393,376759527910,30970259
460029103104,919986137544,34322481
568859617045,304591990237,35255567
691361431148,782305277136,35316999
190758472404,834416595403,26022563
968652499698,803825982022,17543768
769919146948,444575003713,30040515
424696053837,942024250045,22505794
980166245167,831365241951,32402441
1048204989791,754810907283,23430420
960203193419,487725337814,39130828
497709286007,784110085560,35679155
501017326947,1005953148547,36371341
216920591408,855929766870,29847144
435020728025,159881633702,15097288
262172977062,427440853049,30781885
506305940927,195544112711,19631367
483192479398,676771176037,37230714
561752591940,611765885460,25070253
896080079525,363898366850,29606168
42731136021,267939862414,26442388
300282554756,869228680527,27121694
408800530121,431193253599,16202729
55159588281,147333481644,40345463
102810366936,989953235816,40971082
1054161684185,291583942765,48363226
202333578201,392039385827,66427114
804399670831,1010069934999,47874048
966736737662,561669079958,60271474
681738688310,62628973267,49876223
1077191883874,380570723252,35483338
166696536891,641321551037,42117330
174156360474,492085534410,26471353
794004651846,715545806727,25684058
179330644603,270772580078,30033884
594932320538,322874034233,22870823
1083146686559,243402957243,21861744
969614173803,937842199319,19590528
504684959233,496677441208,22066881
392198657619,323143194697,30457143
232753397255,67501536768,41165037
345094107742,86396204469,39091015
1075985588976,493271059771,33525474
402103149756,65543194156,24172836
345220741390,726583639741,23274019
554056610081,790621833692,19399054
980949015956,804031125052,24328897
860846981047,1019456250517,19397147
293904913341,587845114933,18192023
5314834942,291608259188,29721815
9996995827,131363580110,22308745
573608934575,1017520127570,29462524
25197234058,112521269406,30133508
1011843425658,1013650761294,21358077
318035413997,806302692104,22439673
307735806545,13308800603,26048928
533899536352,661089480651,23733205
1057405221875,1074178374994,22104391
1044122681221,201650089521,19839603
137719513101,254077645755,30599635
1002279966328,248969132697,25224491
490673346526,923056273184,24538112
364102501564,761966522071,41190212
83307571991,5721227527,23058896
654872976012,587966588870,28561256
436944358536,215016424863,28964926
901304234848,258514474957,19371914
669262223588,469579664222,28865127
139847013524,235724190456,23579666
649831779066,84146153696,19617846
654353020042,853318096059,25490932
8256458435,529587642475,44236396
117522251865,527840403014,29377511
532591493499,108531263622,25576813
310224366855,453281813984,25233271
213349191225,667677578536,37812728
133463096051,927334357334,40181200
855997180430,276151998589,50680837
1063605136157,852591465342,35585799
357234092480,880885042453,41023776
456018828259,44482079771,34513075
795064683769,1001380593834,22667762
553786222975,151846483954,15250295
512845220082,194103514610,15245079
833904774513,975926461917,21227168
128984160222,492717016838,20893740
856317044995,1005658456,34031202
243149369263,576490166408,39015410
668751946449,1095332825372,35208124
50826117951,881362203702,36192110
234333367076,310391803950,28105815
454689432212,633655629621,31571370
67409545979,162636376540,29389348
232225411012,409224543503,27256097
387539571449,572982183037,27214573
150027740141,516379065994,22403081
976430047905,1077305860609,21883417
850638513193,1056672317873,24216717
395816734559,158677716214,43174509
919707019320,694880437090,43597553
740659606339,87485267516,40706964
552587771527,373885346120,38007622
55124585869,917069316962,36065187
758465793528,59369479751,22963323
538289206473,537187391694,41617414
571150641951,804973855416,79367827
1104768579482,75814691127,39813179
722214252152,927173245497,53190363
346616009963,961972628560,56323951
862096520240,1282043348,35469316
506781244402,991845768786,35918964
74904611602,585191321694,33713243
502242106331,692383692591,29370756
129941638882,478796619844,42227463
455763651379,410217901309,39684512
158863539307,18643140303,37537480
556313797929,1071388776678,28567533
385652967370,190887165296,23191282
348276154083,212801116125,19476259
201595337548,314212774349,22227066
769782925400,475925943884,19878756
273458729160,306047382048,25348712
241887058341,167343333841,19706651
660929887345,21281698468,29691883
492206484170,466968743695,28177585
979262834542,894212251325,19426855
255647594612,42805946404,22138886
684968894762,828731190848,19532018
355779423833,834394450402,17088916
495673429023,708079507373,22292399
1291441012,522615929492,14300095
394034696002,979651596261,21743450
803973838185,162908691025,16847732
1002352298898,484303574647,22261820
786702810883,339282264517,24715305
595889546368,493735769392,22447352
484545222842,1005222330858,22671085
918245406124,838598493863,21737527
414698187446,768544880876,22841779
866454769971,563376802644,21637982
628518693547,538520552038,19386425
40699974311,50732551918,22280620
118739148907,28416720649,19458933
268756285502,40561375879,15620088
139003403385,469480859388,21921119
801510338775,667705262637,22572979
237405620879,679730348987,29222855
188621743528,895782465343,30733994
747295485665,749324528148,38499842
724841215435,80588234626,42116792
974044379439,911714418180,34926747
1093487070070,282472546770,23091670
670555249186,186852322099,18792591
21757464889,653574052101,19454742
893712367148,961521896812,30724525
233815646217,97607596070,30003476
891084887619,522178767679,37162358
746857907399,38570438802,24955825
376226430253,6493559258,46611543
1057076128803,547608107520,27687533
146961490330,202962267298,32281043
447932286707,1031784547221,36483589
682996575109,5204502094,36772491
44035780868,272471021778,24567263
176212111443,371727047628,16821607
222789015817,532015678300,13663239
367823714935,656578631865,16015219
147042122991,876076611804,11818550
69073396343,929241678499,12688431
405473343368,934452396593,10245787
1012907673779,857867629415,13872346
673884775444,632926454675,15669927
1035798663697,878684820303,25457523
219407859982,47642819598,44644434
949644427869,525518989091,42765124
863323809504,390742752752,45860233
676922298398,958989895711,45143812
612217465069,68228346598,49502256
35192291389,50008383362,41235796
548663574019,390825117265,41426466
676797142327,1068959490976,45432200
663891997200,950893206917,41645414
780679305526,470242838156,37005164
813582652415,764990897323,35269824
548264076765,468352235594,26643095
448053888092,717520376534,22217660
446922673358,338005689615,19667853
243801685029,964539109362,28433397
608063241251,1008432455128,27632081
300449940631,380321141909,29919503
1007074933639,284541229097,38286846
1026585863714,474596953847,40022507
440268830302,354110162009,34703646
1095076643329,747593806524,39881370
51735908659,1040692310748,22722994
341481198554,32800312338,16085912
844666686852,495190657616,17384951
245369014177,125457781498,14667729
801637204501,476433995155,34880975
937747237572,210928075774,67455896
558219796194,514789262489,46214750
689402917258,68743087123,41737569
527153248557,1061701172524,47220072
773426976592,171924780985,50877260
104118928711,872344028411,36066071
340491793180,394071535375,40770604
91587993365,237276285751,51250095
120414010119,598120244766,19507499
142142853744,1015755524272,23606517
602242316579,606158526174,32300115
693269902144,767368965386,20862688
513560819142,1037540702211,25555313
596772486019,1021157444084,37029963
295838353044,411224600675,20073706
656428200623,99941267400,20823871
440961050938,449679097963,26297279
506948669620,217241136385,22055088
645462300539,612616151019,22304799
682700250211,121923332837,24159988
961472481243,549540758930,25437397
